affected_downstream_layers,closure_dependency,company_id,confidence,current_period_end,current_publish_date,current_ttm_impact,downstream_layer_count,evidence_types_needed,exact_information_needed,existing_local_evidence_summary,fact_count,first_batch_score,fiscal_quarter,fiscal_year,lifecycle_impact,preferred_source_type,priority,quarter_position_latest8q,research_request,research_task_id,score_impact,status,structural_warning,ticker,valuation_impact,why_needed
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,1955,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2025 Q3,Phase 8G issue=PUBLISH_DATE_MISSING; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=CALENDAR_YEAR,1,5,Q3,2025,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,3,Research official issuer sources for FY2025 Q3. Verify first-public result publication date. Do not research other fields.,P8H-2-0280,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,RIME,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,1955,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-12-31,,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2025 Q4,Phase 8G issue=PUBLISH_DATE_MISSING; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=CALENDAR_YEAR,1,5,Q4,2025,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,2,Research official issuer sources for FY2025 Q4. Verify first-public result publication date. Do not research other fields.,P8H-2-0281,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,RIME,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,EBIT_DIRECT,1956,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,2025-10-31,NO,0,EBIT_DIRECT,Verify EBIT for FY2025 Q3,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_EBIT; structural context=CALENDAR_YEAR,1,25,Q3,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q3. Verify EBIT. Do not research other fields.,P8H-2-0282,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,RITM,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,EBIT_DIRECT,1956,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-12-31,2026-02-19,NO,0,EBIT_DIRECT,Verify EBIT for FY2025 Q4,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_EBIT; structural context=CALENDAR_YEAR,1,25,Q4,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,3,Research official issuer sources for FY2025 Q4. Verify EBIT. Do not research other fields.,P8H-2-0283,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,RITM,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,1969,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-06-30,,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2025 Q2,Phase 8G issue=PUBLISH_DATE_MISSING|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=CALENDAR_YEAR,1,5,Q2,2025,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q2. Verify first-public result publication date. Do not research other fields.,P8H-2-0285,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,RNAZ,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,1969,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2025 Q3,Phase 8G issue=PUBLISH_DATE_MISSING|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=CALENDAR_YEAR,1,5,Q3,2025,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,3,Research official issuer sources for FY2025 Q3. Verify first-public result publication date. Do not research other fields.,P8H-2-0286,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,RNAZ,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,1969,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-12-31,,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2025 Q4,Phase 8G issue=PUBLISH_DATE_MISSING|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=CALENDAR_YEAR,1,5,Q4,2025,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,2,Research official issuer sources for FY2025 Q4. Verify first-public result publication date. Do not research other fields.,P8H-2-0287,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,RNAZ,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,EBIT_DIRECT,1986,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,2025-10-31,NO,0,EBIT_DIRECT,Verify EBIT for FY2025 Q3,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_EBIT; structural context=CALENDAR_YEAR,1,25,Q3,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q3. Verify EBIT. Do not research other fields.,P8H-2-0288,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,RPT,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,EBIT_DIRECT,1986,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-12-31,2026-02-13,NO,0,EBIT_DIRECT,Verify EBIT for FY2025 Q4,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_EBIT; structural context=CALENDAR_YEAR,1,25,Q4,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,3,Research official issuer sources for FY2025 Q4. Verify EBIT. Do not research other fields.,P8H-2-0289,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,RPT,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,EBIT_DIRECT,1986,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2026-03-31,2026-04-24,NO,0,EBIT_DIRECT,Verify EBIT for FY2026 Q1,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_EBIT; structural context=CALENDAR_YEAR,1,25,Q1,2026,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,2,Research official issuer sources for FY2026 Q1. Verify EBIT. Do not research other fields.,P8H-2-0290,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,RPT,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,1987,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,2026-08-07,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2025 Q4,Phase 8G issue=PUBLISH_LATE_REVIEW; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=FIXED_DATE_FISCAL_YEAR,1,5,Q4,2025,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,2,Research official issuer sources for FY2025 Q4. Verify first-public result publication date. Do not research other fields.,P8H-2-0291,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,RR,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,2035,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,2026-05-07,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2026 Q1,Phase 8G issue=PUBLISH_SEQUENCE_CONFLICT; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=FIXED_DATE_FISCAL_YEAR,1,5,Q1,2026,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,3,Research official issuer sources for FY2026 Q1. Verify first-public result publication date. Do not research other fields.,P8H-2-0295,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,SCSC,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,2035,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-12-31,2026-02-05,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2026 Q2,Phase 8G issue=PUBLISH_SEQUENCE_CONFLICT; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=FIXED_DATE_FISCAL_YEAR,1,5,Q2,2026,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,2,Research official issuer sources for FY2026 Q2. Verify first-public result publication date. Do not research other fields.,P8H-2-0296,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,SCSC,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,2037,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,2025-11-06,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q3,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q3,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q3. Verify Total Debt. Do not research other fields.,P8H-2-0297,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,SD,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,2037,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-12-31,2026-03-05,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q4,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q4,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,3,Research official issuer sources for FY2025 Q4. Verify Total Debt. Do not research other fields.,P8H-2-0298,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,SD,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,2037,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2026-03-31,2026-05-07,NO,0,TOTAL_DEBT,Verify Total Debt for FY2026 Q1,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q1,2026,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,2,Research official issuer sources for FY2026 Q1. Verify Total Debt. Do not research other fields.,P8H-2-0299,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,SD,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,2040,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-06-30,2025-08-13,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q2,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q2,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q2. Verify Total Debt. Do not research other fields.,P8H-2-0300,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,SDST,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,2042,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2026-03-31,,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2026 Q1,Phase 8G issue=PUBLISH_DATE_MISSING; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=CALENDAR_YEAR,1,5,Q1,2026,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,2,Research official issuer sources for FY2026 Q1. Verify first-public result publication date. Do not research other fields.,P8H-2-0301,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,SEB,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,2045,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-03-31,,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2025 Q1,Phase 8G issue=PUBLISH_DATE_MISSING|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=CALENDAR_YEAR,1,5,Q1,2025,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q1. Verify first-public result publication date. Do not research other fields.,P8H-2-0302,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,SEGG,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,2070,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-06-30,,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2025 Q2,Phase 8G issue=PUBLISH_DATE_MISSING; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=CALENDAR_YEAR,1,5,Q2,2025,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q2. Verify first-public result publication date. Do not research other fields.,P8H-2-0304,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,SIDU,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,2075,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-12-31,2026-02-26,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q4,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q4,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,3,Research official issuer sources for FY2025 Q4. Verify Total Debt. Do not research other fields.,P8H-2-0305,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,SITC,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,2075,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2026-03-31,2026-05-07,NO,0,TOTAL_DEBT,Verify Total Debt for FY2026 Q1,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q1,2026,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,2,Research official issuer sources for FY2026 Q1. Verify Total Debt. Do not research other fields.,P8H-2-0306,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,SITC,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,2099,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-06-30,,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2025 Q2,Phase 8G issue=PUBLISH_DATE_MISSING|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=CALENDAR_YEAR,1,5,Q2,2025,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q2. Verify first-public result publication date. Do not research other fields.,P8H-2-0310,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,SLXN,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,2106,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,2025-11-06,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q3,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q3,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q3. Verify Total Debt. Do not research other fields.,P8H-2-0311,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,SMR,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,2106,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-12-31,2026-02-26,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q4,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q4,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,3,Research official issuer sources for FY2025 Q4. Verify Total Debt. Do not research other fields.,P8H-2-0312,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,SMR,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,2110,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2025 Q3,Phase 8G issue=PUBLISH_DATE_MISSING; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=CALENDAR_YEAR,1,5,Q3,2025,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q3. Verify first-public result publication date. Do not research other fields.,P8H-2-0313,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,SN,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,2117,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-12-31,,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2025 Q4,Phase 8G issue=PUBLISH_DATE_MISSING; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=CALENDAR_YEAR,1,5,Q4,2025,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,2,Research official issuer sources for FY2025 Q4. Verify first-public result publication date. Do not research other fields.,P8H-2-0314,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,SNGX,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,2124,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-06-30,,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2025 Q2,Phase 8G issue=PUBLISH_DATE_MISSING|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=CALENDAR_YEAR,1,5,Q2,2025,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q2. Verify first-public result publication date. Do not research other fields.,P8H-2-0315,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,SOBR,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,2124,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2025 Q3,Phase 8G issue=PUBLISH_DATE_MISSING; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=CALENDAR_YEAR,1,5,Q3,2025,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,3,Research official issuer sources for FY2025 Q3. Verify first-public result publication date. Do not research other fields.,P8H-2-0316,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,SOBR,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,2124,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-12-31,,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2025 Q4,Phase 8G issue=PUBLISH_DATE_MISSING; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=CALENDAR_YEAR,1,5,Q4,2025,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,2,Research official issuer sources for FY2025 Q4. Verify first-public result publication date. Do not research other fields.,P8H-2-0317,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,SOBR,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FIRST_PUBLIC_PUBLISH_DATE,2140,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-12-31,2026-07-24,NO,0,FIRST_PUBLIC_PUBLISH_DATE,Verify first-public result publication date for FY2025 Q4,Phase 8G issue=PUBLISH_SEQUENCE_CONFLICT; source dependency=NEED_FIRST_PUBLIC_RESULT_DATE; structural context=CALENDAR_YEAR,1,5,Q4,2025,NO,issuer Investor Relations earnings release/archive,P2_LATEST4Q,2,Research official issuer sources for FY2025 Q4. Verify first-public result publication date. Do not research other fields.,P8H-2-0318,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,SPRU,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,2198,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-12-31,2026-02-04,NO,0,TOTAL_DEBT,Verify Total Debt for FY2026 Q1,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT; structural context=WEEK_BASED_52_53,1,25,Q1,2026,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,3,Research official issuer sources for FY2026 Q1. Verify Total Debt. Do not research other fields.,P8H-2-0322,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,SYM,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,2198,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2026-03-31,2026-05-06,NO,0,TOTAL_DEBT,Verify Total Debt for FY2026 Q2,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT; structural context=WEEK_BASED_52_53,1,25,Q2,2026,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,2,Research official issuer sources for FY2026 Q2. Verify Total Debt. Do not research other fields.,P8H-2-0323,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,SYM,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,2200,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,2025-11-04,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q3,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q3,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q3. Verify Total Debt. Do not research other fields.,P8H-2-0324,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,SYRE,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,2200,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-12-31,2026-02-19,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q4,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q4,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,3,Research official issuer sources for FY2025 Q4. Verify Total Debt. Do not research other fields.,P8H-2-0325,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,SYRE,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,2200,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2026-03-31,2026-05-05,NO,0,TOTAL_DEBT,Verify Total Debt for FY2026 Q1,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q1,2026,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,2,Research official issuer sources for FY2026 Q1. Verify Total Debt. Do not research other fields.,P8H-2-0326,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,SYRE,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,2203,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-09-30,2025-11-06,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q3,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q3,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,4,Research official issuer sources for FY2025 Q3. Verify Total Debt. Do not research other fields.,P8H-2-0327,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,TALK,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,2203,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-12-31,2026-03-13,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q4,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT; structural context=CALENDAR_YEAR,1,25,Q4,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P2_LATEST4Q,3,Research official issuer sources for FY2025 Q4. Verify Total Debt. Do not research other fields.,P8H-2-0328,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,TALK,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
