evidence_type,exact_anchor_coverage,fiscal_quarter,fiscal_year,keep_external,local_fq_status,local_fy_status,local_sequence_status,original_request,priority,remaining_external_requirement,removal_reason,research_task_id,structural_boundary_status,ticker
REVENUE,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Revenue. Do not research other fields.",P3_LATEST8Q,REVENUE,,P8H-3-0852,NO_STRUCTURAL_BOUNDARY,DMAC
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q1,2025,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify missing quarter existence/source evidence, Revenue. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-0856,NO_STRUCTURAL_BOUNDARY,DMLP
REVENUE,ADJACENT_EXACT_ANCHORS,Q1,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify missing quarter existence/source evidence, Revenue. Do not research other fields.",P3_LATEST8Q,REVENUE,,P8H-3-0856,NO_STRUCTURAL_BOUNDARY,DMLP
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-0859,NO_STRUCTURAL_BOUNDARY,DMRC
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,TOTAL_DEBT,,P8H-3-0859,NO_STRUCTURAL_BOUNDARY,DMRC
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-0861,NO_STRUCTURAL_BOUNDARY,DNA
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,TOTAL_DEBT,,P8H-3-0861,NO_STRUCTURAL_BOUNDARY,DNA
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-0864,NO_STRUCTURAL_BOUNDARY,DNLI
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,TOTAL_DEBT,,P8H-3-0864,NO_STRUCTURAL_BOUNDARY,DNLI
CASH,ADJACENT_EXACT_ANCHORS,Q1,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify Cash, missing quarter existence/source evidence. Do not research other fields.",P3_LATEST8Q,CASH,,P8H-3-0865,NO_STRUCTURAL_BOUNDARY,DNLI
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q1,2025,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify Cash, missing quarter existence/source evidence. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-0865,NO_STRUCTURAL_BOUNDARY,DNLI
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-0867,NO_STRUCTURAL_BOUNDARY,DNOW
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,TOTAL_DEBT,,P8H-3-0867,NO_STRUCTURAL_BOUNDARY,DNOW
EBIT_DIRECT,ADJACENT_EXACT_ANCHORS,Q4,2025,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q4. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,EBIT_DIRECT,,P8H-3-0879,STRUCTURAL_OR_BOUNDARY_REVIEW,DOCU
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q4,2025,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q4. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-0879,STRUCTURAL_OR_BOUNDARY_REVIEW,DOCU
EBIT_DIRECT,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,EBIT_DIRECT,,P8H-3-0881,NO_STRUCTURAL_BOUNDARY,DOW
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-0881,NO_STRUCTURAL_BOUNDARY,DOW
EBIT_DIRECT,ADJACENT_EXACT_ANCHORS,Q4,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q4. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,EBIT_DIRECT,,P8H-3-0882,NO_STRUCTURAL_BOUNDARY,DOW
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q4,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q4. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-0882,NO_STRUCTURAL_BOUNDARY,DOW
EBIT_DIRECT,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,EBIT_DIRECT,,P8H-3-0885,NO_STRUCTURAL_BOUNDARY,DRH
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-0885,NO_STRUCTURAL_BOUNDARY,DRH
EBIT_DIRECT,ADJACENT_EXACT_ANCHORS,Q4,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q4. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,EBIT_DIRECT,,P8H-3-0886,NO_STRUCTURAL_BOUNDARY,DRH
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q4,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q4. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-0886,NO_STRUCTURAL_BOUNDARY,DRH
REVENUE,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify Revenue, Total Debt. Do not research other fields.",P3_LATEST8Q,REVENUE,,P8H-3-0889,NO_STRUCTURAL_BOUNDARY,DSGN
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify Revenue, Total Debt. Do not research other fields.",P3_LATEST8Q,TOTAL_DEBT,,P8H-3-0889,NO_STRUCTURAL_BOUNDARY,DSGN
CASH,ADJACENT_EXACT_ANCHORS,Q1,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify Cash, missing quarter existence/source evidence. Do not research other fields.",P3_LATEST8Q,CASH,,P8H-3-0891,NO_STRUCTURAL_BOUNDARY,DSGN
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q1,2025,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify Cash, missing quarter existence/source evidence. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-0891,NO_STRUCTURAL_BOUNDARY,DSGN
EBIT_DIRECT,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,EBIT_DIRECT,,P8H-3-0898,NO_STRUCTURAL_BOUNDARY,DVN
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-0898,NO_STRUCTURAL_BOUNDARY,DVN
EBIT_DIRECT,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,EBIT_DIRECT,,P8H-3-0905,STRUCTURAL_OR_BOUNDARY_REVIEW,DY
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-0905,STRUCTURAL_OR_BOUNDARY_REVIEW,DY
LINEAGE_OWNERSHIP_EVIDENCE,ADJACENT_EXACT_ANCHORS,Q1,2025,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify lineage/source ownership evidence, official period_end. Do not research other fields.",P3_LATEST8Q,LINEAGE_OWNERSHIP_EVIDENCE,,P8H-3-0906,STRUCTURAL_OR_BOUNDARY_REVIEW,DY
OFFICIAL_PERIOD_END,ADJACENT_EXACT_ANCHORS,Q1,2025,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify lineage/source ownership evidence, official period_end. Do not research other fields.",P3_LATEST8Q,OFFICIAL_PERIOD_END,,P8H-3-0906,STRUCTURAL_OR_BOUNDARY_REVIEW,DY
REVENUE,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify Revenue, Total Debt. Do not research other fields.",P3_LATEST8Q,REVENUE,,P8H-3-0907,NO_STRUCTURAL_BOUNDARY,DYN
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify Revenue, Total Debt. Do not research other fields.",P3_LATEST8Q,TOTAL_DEBT,,P8H-3-0907,NO_STRUCTURAL_BOUNDARY,DYN
CASH,ADJACENT_EXACT_ANCHORS,Q1,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q1. Verify Cash, first-public result publication date. Do not research other fields.",P3_LATEST8Q,CASH,,P8H-3-0917,NO_STRUCTURAL_BOUNDARY,EDBL
FIRST_PUBLIC_PUBLISH_DATE,ADJACENT_EXACT_ANCHORS,Q1,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q1. Verify Cash, first-public result publication date. Do not research other fields.",P3_LATEST8Q,FIRST_PUBLIC_PUBLISH_DATE,,P8H-3-0917,NO_STRUCTURAL_BOUNDARY,EDBL
CASH,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Cash, missing quarter existence/source evidence. Do not research other fields.",P3_LATEST8Q,CASH,,P8H-3-0919,NO_STRUCTURAL_BOUNDARY,EDBL
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify Cash, missing quarter existence/source evidence. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-0919,NO_STRUCTURAL_BOUNDARY,EDBL
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-0921,NO_STRUCTURAL_BOUNDARY,EDIT
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,TOTAL_DEBT,,P8H-3-0921,NO_STRUCTURAL_BOUNDARY,EDIT
LINEAGE_OWNERSHIP_EVIDENCE,ADJACENT_EXACT_ANCHORS,Q1,2025,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify lineage/source ownership evidence, target collision evidence. Do not research other fields.",P3_LATEST8Q,LINEAGE_OWNERSHIP_EVIDENCE,,P8H-3-0926,STRUCTURAL_OR_BOUNDARY_REVIEW,EDSA
TARGET_COLLISION_EVIDENCE,ADJACENT_EXACT_ANCHORS,Q1,2025,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify lineage/source ownership evidence, target collision evidence. Do not research other fields.",P3_LATEST8Q,TARGET_COLLISION_EVIDENCE,,P8H-3-0926,STRUCTURAL_OR_BOUNDARY_REVIEW,EDSA
EBIT_DIRECT,ADJACENT_EXACT_ANCHORS,Q4,2025,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q4. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,EBIT_DIRECT,,P8H-3-0935,STRUCTURAL_OR_BOUNDARY_REVIEW,EGHT
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q4,2025,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q4. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-0935,STRUCTURAL_OR_BOUNDARY_REVIEW,EGHT
EBIT_DIRECT,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,EBIT_DIRECT,,P8H-3-0936,NO_STRUCTURAL_BOUNDARY,EGP
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-0936,NO_STRUCTURAL_BOUNDARY,EGP
EBIT_DIRECT,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,EBIT_DIRECT,,P8H-3-0938,NO_STRUCTURAL_BOUNDARY,EHC
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-0938,NO_STRUCTURAL_BOUNDARY,EHC
EBIT_DIRECT,ADJACENT_EXACT_ANCHORS,Q4,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q4. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,EBIT_DIRECT,,P8H-3-0942,STRUCTURAL_OR_BOUNDARY_REVIEW,ELAB
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q4,2024,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q4. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-0942,STRUCTURAL_OR_BOUNDARY_REVIEW,ELAB
EBIT_DIRECT,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,EBIT_DIRECT,,P8H-3-0944,NO_STRUCTURAL_BOUNDARY,ELAN
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-0944,NO_STRUCTURAL_BOUNDARY,ELAN
REVENUE,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify Revenue, Total Debt. Do not research other fields.",P3_LATEST8Q,REVENUE,,P8H-3-0952,NO_STRUCTURAL_BOUNDARY,ELVN
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify Revenue, Total Debt. Do not research other fields.",P3_LATEST8Q,TOTAL_DEBT,,P8H-3-0952,NO_STRUCTURAL_BOUNDARY,ELVN
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-0956,NO_STRUCTURAL_BOUNDARY,EME
TOTAL_DEBT,ADJACENT_EXACT_ANCHORS,Q3,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,TOTAL_DEBT,,P8H-3-0956,NO_STRUCTURAL_BOUNDARY,EME
EBIT_DIRECT,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,EBIT_DIRECT,,P8H-3-0957,NO_STRUCTURAL_BOUNDARY,EMN
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-0957,NO_STRUCTURAL_BOUNDARY,EMN
FIRST_PUBLIC_PUBLISH_DATE,ADJACENT_EXACT_ANCHORS,Q1,2025,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify first-public result publication date, missing quarter existence/source evidence. Do not research other fields.",P3_LATEST8Q,FIRST_PUBLIC_PUBLISH_DATE,,P8H-3-0961,NO_STRUCTURAL_BOUNDARY,EMPD
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q1,2025,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify first-public result publication date, missing quarter existence/source evidence. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-0961,NO_STRUCTURAL_BOUNDARY,EMPD
LINEAGE_OWNERSHIP_EVIDENCE,ADJACENT_EXACT_ANCHORS,Q1,2023,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2023 Q1. Verify lineage/source ownership evidence, official period_end. Do not research other fields.",P3_LATEST8Q,LINEAGE_OWNERSHIP_EVIDENCE,,P8H-3-0968,NO_STRUCTURAL_BOUNDARY,ENS
OFFICIAL_PERIOD_END,ADJACENT_EXACT_ANCHORS,Q1,2023,YES,FQ_REQUIRES_REVIEW,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2023 Q1. Verify lineage/source ownership evidence, official period_end. Do not research other fields.",P3_LATEST8Q,OFFICIAL_PERIOD_END,,P8H-3-0968,NO_STRUCTURAL_BOUNDARY,ENS
EBIT_DIRECT,ADJACENT_EXACT_ANCHORS,Q4,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q4. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,EBIT_DIRECT,,P8H-3-0982,NO_STRUCTURAL_BOUNDARY,EPSN
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q4,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q4. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-0982,NO_STRUCTURAL_BOUNDARY,EPSN
EBIT_DIRECT,ADJACENT_EXACT_ANCHORS,Q4,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q4. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,EBIT_DIRECT,,P8H-3-0985,NO_STRUCTURAL_BOUNDARY,EQ
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q4,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q4. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-0985,NO_STRUCTURAL_BOUNDARY,EQ
EBIT_DIRECT,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,EBIT_DIRECT,,P8H-3-0986,NO_STRUCTURAL_BOUNDARY,EQR
SOURCE_SEMANTICS_CONFIRMATION,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify EBIT, source semantics confirmation. Do not research other fields.",P3_LATEST8Q,SOURCE_SEMANTICS_CONFIRMATION,,P8H-3-0986,NO_STRUCTURAL_BOUNDARY,EQR
REVENUE,ADJACENT_EXACT_ANCHORS,Q2,2024,YES,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify Revenue, Total Debt. Do not research other fields.",P3_LATEST8Q,REVENUE,,P8H-3-0988,NO_STRUCTURAL_BOUNDARY,ERAS
